,index,Link,Posting Date,Location,City,Neighbourhood (Dirty),Address,Price,Pure rent,Service Charge,Other Charge,Size,Date From,Date To,DataFrame,Deposit
1399,9676681,www.wg-gesucht.de/wg-zimmer-in-Berlin-Lichtenberg.9676681.html,08.05.2023,"Berlin
                                                                    Mitte",Berlin,                                                                   Mitte,Muster Str. 1,430€,5000,5000,5000,33m²,01.06.2023,,20230424,5000
1400,9908974,www.wg-gesucht.de/wg-zimmer-in-Berlin.9908974.html,31.05.2023,Zimmer von HousingAnywhere*,Zimmervon HousingAnywhere*,Zimmervon HousingAnywhere*,Muster Str. 1,440 €,5000,5000,5000,18m²,01.06.2023,,20230424,5000
1401,10037553,www.wg-gesucht.de/wg-zimmer-in-Berlin-Neukoelln.10037553.html,31.05.2023,Zimmer von Spotahome*,Zimmervon Spotahome*,Zimmervon Spotahome*,Muster Str. 1,400 €,5000,5000,5000,16m²,01.06.2023,,20230424,5000
1402,10053090,www.wg-gesucht.de/wg-zimmer-in-Berlin-Rummelsburg.10053090.html,08.05.2023,Berlin,Berlin,Berlin,Muster Str. 1,430€,5000,5000,5000,15m²,01.08.2023,,20230424,5000
1403,10054401,www.wg-gesucht.de/wg-zimmer-in-Berlin-Kreuzberg.10054401.html,08.05.2023,"Berlin
                                                                    Neukölln",Berlin,                                                                   Neukölln,Muster Str. 1,600€,5000,5000,5000,15m²,01.07.2023,,20230424,5000
1404,8645705,www.wg-gesucht.de/wg-zimmer-in-Berlin-Mitte.8645705.html,08.05.2023,"Berlin
                                                                    Rummelsburg",Berlin,                                                                   Rummelsburg,Muster Str. 1,160€,5000,5000,5000,10m²,01.06.2023,,20230424,5000
1405,8768847,www.wg-gesucht.de/wg-zimmer-in-Berlin-Neukoelln.8768847.html,08.05.2023,"Berlin
                                                                    Kreuzberg",Berlin,                                                                   Kreuzberg,Muster Str. 1,849€,5000,5000,5000,20m²,01.06.2023,31.01.2024,20230424,5000
1406,10053690,www.wg-gesucht.de/wg-zimmer-in-Berlin-Moabit.10053690.html,07.05.2023,"Berlin
                                                                    Mitte",Berlin,                                                                   Mitte,Muster Str. 1,800€,5000,5000,5000,25m²,01.08.2023,31.10.2023,20230424,5000
1407,10053675,www.wg-gesucht.de/wg-zimmer-in-Berlin-Tempelhof.10053675.html,07.05.2023,"Berlin
                                                                    Neukölln",Berlin,                                                                   Neukölln,Muster Str. 1,450€,5000,5000,5000,13m²,15.05.2023,30.06.2023,20230424,5000
1408,9806707,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedrichshain.9806707.html,07.05.2023,"Berlin
                                                                    Moabit",Berlin,                                                                   Moabit,Muster Str. 1,500€,5000,5000,5000,11m²,01.06.2023,30.07.2023,20230424,5000
1409,9451896,www.wg-gesucht.de/wg-zimmer-in-Berlin.9451896.html,07.05.2023,"Berlin
                                                                    Tempelhof",Berlin,                                                                   Tempelhof,Muster Str. 1,571€,5000,5000,5000,15m²,01.06.2023,31.07.2023,20230424,5000
1410,9890517,www.wg-gesucht.de/wg-zimmer-in-Berlin-Neukoelln.9890517.html,07.05.2023,"Berlin
                                                                    Friedrichshain",Berlin,                                                                   Friedrichshain,Muster Str. 1,150€,5000,5000,5000,19m²,17.05.2023,21.05.2023,20230424,5000
1411,10026063,www.wg-gesucht.de/wg-zimmer-in-Berlin-Wedding.10026063.html,07.05.2023,Berlin,Berlin,Berlin,Muster Str. 1,445€,5000,5000,5000,21m²,15.05.2023,03.06.2023,20230424,5000
1412,8882214,www.wg-gesucht.de/wg-zimmer-in-Berlin-Tempelhof.8882214.html,07.05.2023,"Berlin
                                                                    Neukölln",Berlin,                                                                   Neukölln,Muster Str. 1,550€,5000,5000,5000,14m²,01.06.2023,30.06.2023,20230424,5000
1413,10052417,www.wg-gesucht.de/wg-zimmer-in-Berlin-Charlottenburg.10052417.html,07.05.2023,"Berlin
                                                                    Wedding",Berlin,                                                                   Wedding,Muster Str. 1,700€,5000,5000,5000,20m²,01.10.2023,01.12.2023,20230424,5000
1414,8171483,www.wg-gesucht.de/wg-zimmer-in-Berlin.8171483.html,07.05.2023,"Berlin
                                                                    Tempelhof",Berlin,                                                                   Tempelhof,Muster Str. 1,650€,5000,5000,5000,20m²,01.07.2023,31.01.2024,20230424,5000
1415,10052338,www.wg-gesucht.de/wg-zimmer-in-Berlin-Moabit.10052338.html,07.05.2023,"Berlin
                                                                    Charlottenburg",Berlin,                                                                   Charlottenburg,Muster Str. 1,675€,5000,5000,5000,23m²,30.06.2023,,20230424,5000
1416,9988643,www.wg-gesucht.de/wg-zimmer-in-Berlin-Wilmersdorf.9988643.html,07.05.2023,Berlin,Berlin,Berlin,Muster Str. 1,750€,5000,5000,5000,40m²,01.06.2023,01.09.2023,20230424,5000
1417,9851143,www.wg-gesucht.de/wg-zimmer-in-Berlin-Moabit.9851143.html,07.05.2023,"Berlin
                                                                    Moabit",Berlin,                                                                   Moabit,Muster Str. 1,370€,5000,5000,5000,23m²,19.05.2023,02.06.2023,20230424,5000
1418,10051583,www.wg-gesucht.de/wg-zimmer-in-Berlin-Neukoelln.10051583.html,06.05.2023,"Berlin
                                                                    Wilmersdorf",Berlin,                                                                   Wilmersdorf,Muster Str. 1,295€,5000,5000,5000,17m²,05.08.2023,,20230424,5000
1419,8778988,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedrichshein.8778988.html,06.05.2023,"Berlin
                                                                    Moabit",Berlin,                                                                   Moabit,Muster Str. 1,40€,5000,5000,5000,24m²,07.05.2023,17.05.2023,20230424,5000
1420,8377216,www.wg-gesucht.de/wg-zimmer-in-Berlin-Kreuzberg.8377216.html,31.05.2023,Zimmer von HousingAnywhere*,Zimmervon HousingAnywhere*,Zimmervon HousingAnywhere*,Muster Str. 1,540 €,5000,5000,5000,15m²,01.06.2023,,20230424,5000
1421,7981243,www.wg-gesucht.de/wg-zimmer-in-Berlin-Prenzlauer-Berg.7981243.html,31.05.2023,Zimmer von Spotahome*,Zimmervon Spotahome*,Zimmervon Spotahome*,Muster Str. 1,530 €,5000,5000,5000,20m²,01.06.2023,,20230424,5000
1422,10050101,www.wg-gesucht.de/wg-zimmer-in-Berlin-Tempelhof.10050101.html,06.05.2023,"Berlin
                                                                    Kreuzberg",Berlin,                                                                   Kreuzberg,Muster Str. 1,680€,5000,5000,5000,26m²,21.06.2023,08.08.2023,20230424,5000
1423,10045203,www.wg-gesucht.de/wg-zimmer-in-Berlin-Prenzlauer-Berg.10045203.html,06.05.2023,"Berlin
                                                                    Prenzlauer Berg",Berlin,                                                                   Prenzlauer Berg,Muster Str. 1,720€,5000,5000,5000,24m²,01.08.2023,,20230424,5000
1424,10041025,www.wg-gesucht.de/wg-zimmer-in-Berlin-Gruenau.10041025.html,06.05.2023,"Berlin
                                                                    Tempelhof",Berlin,                                                                   Tempelhof,Muster Str. 1,400€,5000,5000,5000,17m²,23.07.2023,14.10.2023,20230424,5000
1425,7037541,www.wg-gesucht.de/wg-zimmer-in-Berlin-Alt-Hohenschoenhausen.7037541.html,05.05.2023,"Berlin
                                                                    Prenzlauer Berg",Berlin,                                                                   Prenzlauer Berg,Muster Str. 1,800€,5000,5000,5000,13m²,10.06.2023,01.10.2023,20230424,5000
1426,10049935,www.wg-gesucht.de/wg-zimmer-in-Berlin-Wedding.10049935.html,05.05.2023,"Berlin
                                                                    Grünau",Berlin,                                                                   Grünau,Muster Str. 1,500€,5000,5000,5000,17m²,01.07.2023,,20230424,5000
1427,10033858,www.wg-gesucht.de/wg-zimmer-in-Berlin.10033858.html,05.05.2023,"Berlin
                                                                    Alt-Hohenschönhausen",Berlin,                                                                   Alt-Hohenschönhausen,Muster Str. 1,350€,5000,5000,5000,11m²,15.07.2023,15.07.2024,20230424,5000
1428,10049697,www.wg-gesucht.de/wg-zimmer-in-Berlin-Prenzlauer-Berg.10049697.html,05.05.2023,"Berlin
                                                                    Wedding",Berlin,                                                                   Wedding,Muster Str. 1,850€,5000,5000,5000,22m²,01.06.2023,01.07.2023,20230424,5000
1429,9152566,www.wg-gesucht.de/wg-zimmer-in-Berlin-Moabit.9152566.html,05.05.2023,Berlin,Berlin,Berlin,Muster Str. 1,800€,5000,5000,5000,15m²,17.05.2023,01.09.2023,20230424,5000
1430,10049590,www.wg-gesucht.de/wg-zimmer-in-Berlin-Mitte.10049590.html,05.05.2023,"Berlin
                                                                    Prenzlauer Berg",Berlin,                                                                   Prenzlauer Berg,Muster Str. 1,450€,5000,5000,5000,20m²,15.05.2023,30.07.2023,20230424,5000
1431,9282795,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedrichshain.9282795.html,05.05.2023,"Berlin
                                                                    Moabit",Berlin,                                                                   Moabit,Muster Str. 1,590€,5000,5000,5000,25m²,15.06.2023,15.09.2023,20230424,5000
1432,10048662,www.wg-gesucht.de/wg-zimmer-in-Berlin.10048662.html,05.05.2023,"Berlin
                                                                    Mitte",Berlin,                                                                   Mitte,Muster Str. 1,550€,5000,5000,5000,13m²,08.06.2023,02.07.2023,20230424,5000
1433,6113477,www.wg-gesucht.de/wg-zimmer-in-Berlin-Bei-Berlin-Buch.6113477.html,05.05.2023,"Berlin
                                                                    Friedrichshain",Berlin,                                                                   Friedrichshain,Muster Str. 1,470€,5000,5000,5000,10m²,01.06.2023,01.12.2023,20230424,5000
1434,10048817,www.wg-gesucht.de/wg-zimmer-in-Berlin-Neukoelln.10048817.html,05.05.2023,Berlin,Berlin,Berlin,Muster Str. 1,650€,5000,5000,5000,24m²,01.07.2023,,20230424,5000
1435,10048899,www.wg-gesucht.de/wg-zimmer-in-Berlin-Wedding.10048899.html,04.05.2023,"Berlin
                                                                    Bei Berlin Buch",Berlin,                                                                   Bei Berlin Buch,Muster Str. 1,430€,5000,5000,5000,13m²,04.09.2023,31.12.2026,20230424,5000
1436,10048892,www.wg-gesucht.de/wg-zimmer-in-Berlin-Lichterfelde.10048892.html,04.05.2023,"Berlin
                                                                    Neukölln",Berlin,                                                                   Neukölln,Muster Str. 1,800€,5000,5000,5000,55m²,15.05.2023,15.07.2023,20230424,5000
1437,7055224,www.wg-gesucht.de/wg-zimmer-in-Berlin-Charlottenburg.7055224.html,04.05.2023,"Berlin
                                                                    Wedding",Berlin,                                                                   Wedding,Muster Str. 1,546€,5000,5000,5000,19m²,15.05.2023,30.06.2023,20230424,5000
1438,9390284,www.wg-gesucht.de/wg-zimmer-in-Berlin-Berlin.9390284.html,04.05.2023,"Berlin
                                                                    Lichterfelde",Berlin,                                                                   Lichterfelde,Muster Str. 1,541€,5000,5000,5000,27m²,01.06.2023,,20230424,5000
1439,6726709,www.wg-gesucht.de/wg-zimmer-in-Berlin-Kreuzberg.6726709.html,04.05.2023,"Berlin
                                                                    Charlottenburg",Berlin,                                                                   Charlottenburg,Muster Str. 1,500€,5000,5000,5000,15m²,15.06.2023,01.10.2023,20230424,5000
